TSPAN6	6.94948173561795e-05
TNMD	0.00333201983532165
DPM1	0.000325591508290098
SCYL3	-2.20014281781832e-05
C1orf112	0.00113934841851596
FUCA2	0.000298679325107947
GCLC	0.000908799755439609
NFYA	-8.75841301381129e-05
STPG1	0.000423954457218585
NIPAL3	-0.000328083389326734
LAS1L	0.000718093283542266
ENPP4	0.000330060534579385
SEMA3F	-0.000353315988779983
CFTR	0.000397302429001156
ANKIB1	0.000317199771415156
CYP51A1	0.000805921771852364
KRIT1	9.21978459257087e-05
RAD52	-0.000286381052580658
BAD	-0.000948023786037397
LAP3	0.000525179292020292
CD99	-0.0021474549065947
HS3ST1	-0.00132984129359496
MAD1L1	-0.000276690471822852
LASP1	-0.000613423608310372
SNX11	0.000516420801247202
TMEM176A	0.0019787926099932
M6PR	0.000811095618362123
KLHL13	0.000894819369057211
ICA1	0.00162249027047873
DBNDD1	0.0013651204296886
ALS2	2.70337930269642e-05
CASP10	0.00119003725348184
CFLAR	-0.00166926214653532
TFPI	-0.00225167298130444
NDUFAF7	0.00132289316972926
RBM5	-0.001023792129595
MTMR7	0.00163538771476899
SLC7A2	0.000429206612599911
ARF5	-0.000466726604498122
SARM1	-6.33175208888515e-05
POLDIP2	4.71813424782012e-05
PLXND1	-0.000829825240522754
AK2	8.96436007780913e-05
FKBP4	0.000926329615741687
KDM1A	-0.00462408306981925
RBM6	-8.19610695090389e-05
CAMKK1	0.00115681274417995
RECQL	0.000325816796725043
VPS50	-2.92508925738755e-05
HSPB6	-0.000963425426208041
ARHGAP33	-0.000393001204758636
NDUFAB1	0.000323068392591401
ZMYND10	-0.0022767485365695
ARX	-0.00371057356420665
SLC25A13	0.000321999511417479
ST7	0.000444627189395172
CDC27	-0.000102706192547327
CALCR	-0.000239089524781019
HCCS	0.000615002410940815
DVL2	-0.000361251377339525
PRSS22	-0.00128812684031035
UPF1	4.64609481144699e-05
SKAP2	-0.0003351507736062
SLC25A5	0.000528133559122649
MCUB	0.00119525133083602
POLR2J	0.000152874204145347
DHX33	0.00141402089916942
MEOX1	-0.00388085995409845
THSD7A	-0.00106083401717226
LIG3	0.000401543329412876
RPAP3	0.00030314898018062
ACSM3	0.00107890313563637
REXO5	0.000481520396172106
CIAPIN1	0.000154414344812432
FAM214B	-0.00169849487545277
COPZ2	-0.00543646091913844
PRKAR2B	0.00150097393873373
MSL3	-0.000534854549621868
CREBBP	-6.02676310346638e-05
TSPOAP1	-0.000766763874049007
MPO	0.00153645671810853
GCFC2	0.000146465952582004
WDR54	-0.000234455970017902
CROT	-0.000764707449257405
KMT2E	-0.000344795520654955
RHBDD2	-0.00100219457566673
SOX8	3.53363293789996e-05
IBTK	-0.00039746041790671
ZNF195	0.000947464934636153
MYCBP2	0.000455733226312091
FBXL3	-0.000645907275104555
PDK2	-0.000406701152975416
ITGA3	-0.000712665248599502
ZFX	6.40081100826996e-05
LAMP2	-0.000550183858472381
ITGA2B	0.00113992666185083
GDE1	-2.48851490452065e-05
REX1BD	0.000187866938901715
CRLF1	3.08312254018022e-06
OSBPL7	-0.000507299977421859
TMEM98	-0.00113205311361381
YBX2	0.00232531380799371
ABCC8	0.00376162662440284
TMEM132A	-0.00051078142988374
AP2B1	-0.00024229235421035
TAC1	0.000222636323462519
ZNF263	4.16532353627774e-05
CX3CL1	0.000277001858764839
SPATA20	-0.000718836653635434
CACNA1G	0.000283580158037559
TNFRSF12A	-0.000707632304030893
MAP3K9	0.000662902715805953
RALA	0.000475912647873781
BAIAP2L1	0.0004092940870077
KDM7A	-0.00015725773230242
ETV1	0.00195546017728805
AGK	0.00030304100070839
PHTF2	-0.000170513999315935
CCL26	0.00805087598211672
FARP2	-0.000241229683467795
USH1C	0.000345531196505492
GGCT	0.00121254349606661
DBF4	0.001213689979309
IFRD1	4.58621826428981e-05
COX10	0.000879368799085317
GTF2IRD1	-0.00043770106294542
PAF1	-0.000169716525677451
VPS41	-0.00016957353592849
ARHGAP44	0.000914782952949853
ELAC2	0.000642396497952745
ARSD	-0.000725680208355708
PNPLA4	-0.000145813444676754
ADIPOR2	-0.000131239303395197
CDKL3	-0.000351701673703415
MARK4	-0.000472925164172734
PROM1	0.00101381183907162
CCDC124	-8.68522903612968e-05
PAFAH1B1	-0.000329493806158624
NOS2	-0.00082556134972168
KIAA0100	0.000108946323024694
GAS7	-0.00162306269585318
TRAPPC6A	0.000168237861243116
MATK	0.00301409488898327
SCN4A	0.00249124943179868
ST7L	-0.000482287277765423
PAX6	-0.0048515861018963
RPUSD1	0.00061373008735053
RHBDF1	-0.000977717917649213
LUC7L	-6.41656468202437e-05
CACNA2D2	0.00152181726245795
BAIAP3	-0.00106647972545566
TSR3	-7.80696823947922e-05
PIGQ	-0.000661710995165385
CRAMP1	0.000149316691707686
TEAD3	-0.000872468286107583
DNAJC11	0.000684480718550503
MYLIP	0.000874526462616931
PSMB1	5.04159596460102e-05
SYN1	0.00204761099194929
JARID2	0.00198375791485396
CDKL5	0.000624080867540898
CAMK1G	0.000629646189570227
CDK11A	0.000139179127688182
NADK	0.000268360655996137
TFAP2B	-0.00308400547119939
CYTH3	-0.000202798007073231
ADAM22	0.00175307398767346
SYPL1	-3.66372102510008e-05
CYB561	0.000338425321103733
SPAG9	-0.000724398185541091
CELSR3	0.000483045910741133
AASS	0.00320852947296069
PLEKHG6	0.00111222351997848
SS18L2	0.00131429813683317
MPND	-1.77359573139195e-05
MGST1	0.00178498293214025
CRY1	-0.000345412875417738
NFIX	-0.00134459495478353
ST3GAL1	-0.00168206747195999
